OBJECTID,year,longitude,latitude,conflict,conflict50nmi,conflict100nmi,fatalities100nmi,conflict150nmi,conflict200nmi,ocean_prd,ind_iuu000,nid_iuu000,iuu000,battle_count100nmi,protest_count100nmi,civilian_count100nmi,conflictm712,fatam712,ocp16,ocp1014mean,annual_catch1014,annual_indcatch1014,annual_nidcatch1014,conflict2016,catchdev,indcatchdev,nidcatchdev,indcatch000,nidcatch000,catch000,devgroup1,devgroup2,devgroup3,devgroup4,prodummy1,prodummy2,prodummy3,prodummy4,prodummy5,prodummy6,prodummy7,prodummy8,prodummy9,prodummy10,prodummy11,prodummy12,prodummy13,prodummy14,prodummy15,prodummy16,prodummy17,prodummy18,prodummy19,prodummy20,prodummy21,prodummy22,prodummy23,prodummy24,prodummy25,prodummy26,prodummy27,prodummy28,prodummy29,prodummy30,prodummy31,prodummy32,prodummy33,prodummy34
594,2015,99.5207069944,-3.45770194073,0,0,0,0,2,7,280.9689263237847,0.004482380114495754,0,0.004482380114495754,0,0,0,0,0,224.37100219726562,267.15948486328125,0.10797882080078125,0.10797882080078125,0,1,-1.705778956413269,-1.7269781827926636,-1.6930298805236816,0.06005673110485077,0,0.06005673110485077,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
595,2015,100.51783696,-3.45770194073,0,0,1,0,7,19,358.6497325897217,6.571663856506348,1.5751398801803589,8.146803855895996,0,1,0,1,0,259.3931579589844,315.5216064453125,9.522860527038574,4.690515995025635,4.832345008850098,3,0.8440116047859192,1.8381497859954834,-0.32472071051597595,5.468017101287842,4.951756477355957,10.41977310180664,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
596,2015,101.514966925,-3.45770194073,0,0,6,1,17,23,514.7388763427734,3.4006590843200684,2.905231237411499,6.305890083312988,0,5,1,4,1,364.9327697753906,446.05926513671875,15.581628799438477,7.0584540367126465,8.523174285888672,4,1.9365909099578857,2.5753300189971924,0.994358241558075,8.927262306213379,9.133170127868652,18.060434341430664,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
597,2015,102.51209689,-3.45770194073,1,5,16,1,22,26,631.7806823730468,0.9821611046791077,3.6724255084991455,4.654586315155029,0,15,1,9,1,482.76470947265625,677.395751953125,9.254875183105469,3.3191680908203125,5.9357075691223145,8,2.3369061946868896,0.29724639654159546,2.3057303428649902,3.3476524353027344,11.54801082611084,14.895663261413574,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
600,2015,105.503486787,-3.45770194073,0,6,15,1,142,168,NA,1.1939259767532349,3.116847276687622,4.3107733726501465,0,14,1,NA,NA,NA,NA,NA,NA,NA,9,1.9500380754470825,2.532822370529175,1.5268510580062866,4.322178840637207,9.800983428955078,14.123162269592285,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
601,2015,106.500616752,-3.45770194073,0,2,10,1,136,186,1334.743215253276,10.648641586303711,5.285903453826904,15.934545516967773,0,9,1,7,1,1482.763427734375,1377.544189453125,17.12155532836914,5.463931083679199,11.657625198364258,9,1.111891746520996,1.9823143482208252,0.8548133969306946,6.911409854888916,16.63768768310547,23.549097061157227,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,2015,107.497746717,-3.45770194073,0,2,3,0,132,180,711.0618041992187,2.7963526248931885,2.8262104988098145,5.622562885284424,0,3,0,3,0,710.1329345703125,735.0797119140625,14.720820426940918,7.512759208679199,7.208061218261719,3,2.0039913654327393,1.4750782251358032,1.9814444780349731,7.99431037902832,8.887328147888184,16.88163948059082,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,2015,108.494876683,-3.45770194073,0,0,2,0,8,180,637.5251205906724,2.4594039916992188,3.662187337875366,6.121591091156006,0,2,0,2,0,613.79364013671875,628.77874755859375,13.908441543579102,5.8569488525390625,8.051491737365723,0,0.33257365226745605,0.11205162853002548,0.3701082170009613,7.185739517211914,11.50625228881836,18.691991806030273,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604,2015,109.492006648,-3.45770194073,0,0,0,0,2,159,739.8363935682509,3.40808367729187,0.5721505880355835,3.980234146118164,0,0,0,0,0,676.303955078125,779.50537109375,9.07796573638916,7.462674140930176,1.6152915954589844,0,0.024530909955501556,1.3836485147476196,-1.4611568450927734,7.186953067779541,1.7991377115249634,8.986090660095215,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,2015,110.489136613,-3.45770194073,0,0,0,0,0,17,1484.095735337999,2.6610524654388428,2.4430458545684814,5.104098796844482,0,0,0,0,0,1602.113037109375,1634.49169921875,14.294629096984863,7.2725043296813965,7.022125244140625,0,1.163421630859375,1.3118621110916138,0.6557995080947876,7.182429313659668,7.682603359222412,14.865033149719238,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2015,111.486266579,-3.45770194073,0,0,0,0,1,25,1748.199225531684,11.346433639526367,6.970534324645996,18.316967010498047,0,0,0,0,0,2056.0966796875,1796.9449462890625,19.562313079833984,7.426936149597168,12.135376930236816,0,3.4573559761047363,2.2184929847717285,3.701838970184326,8.39332103729248,21.707168579101562,30.10049057006836,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2015,112.483396544,-3.45770194073,0,0,1,0,1,42,1510.148513793945,3.2844464778900146,7.305197715759277,10.589644432067871,0,1,0,1,0,1732.6207275390625,1462.6083984375,22.213729858398438,6.666146278381348,15.547584533691406,0,2.2011189460754395,0.6753679513931274,2.48767352104187,6.139346599578857,22.971410751342773,29.11075782775879,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2015,113.48052651,-3.45770194073,0,1,1,0,2,37,2022.074495951335,2.7879889011383057,6.237078666687012,9.025067329406738,0,1,0,1,0,2423.56640625,2308.4716796875,20.03666114807129,6.254426002502441,13.782236099243164,0,2.2398152351379395,1.355715274810791,2.2667791843414307,6.329360008239746,19.612926483154297,25.94228744506836,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,2015,114.477656475,-3.45770194073,0,1,2,0,2,15,2040.002408114347,5.819643020629883,4.528417587280273,10.348060607910156,0,1,1,1,0,2566.6875,2389.93896484375,17.725309371948242,5.879427909851074,11.845881462097168,0,3.509089946746826,5.010985851287842,2.413163423538208,10.258185386657715,14.239564895629883,24.49774932861328,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610,2015,115.47478644,-3.45770194073,0,0,2,0,3,6,1193.80419921875,1.4102883338928223,2.137829542160034,3.5481178760528564,0,1,1,1,0,1521.1063232421875,1148.867919921875,17.896366119384766,3.354400634765625,14.541966438293457,0,-0.11017727106809616,-0.3634777069091797,-0.07389870285987854,3.0582385063171387,6.724384784698486,9.782623291015625,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
611,2015,116.471916406,-3.45770194073,0,0,1,0,6,33,896.1190867704504,18.341167449951172,5.122959136962891,23.46412467956543,0,0,1,0,0,1019.28369140625,798.1739501953125,20.070653915405273,6.960646629333496,13.110006332397461,0,2.0379586219787598,2.088528871536255,1.8899000883102417,8.062634468078613,16.573673248291016,24.636308670043945,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
612,2015,117.469046371,-3.45770194073,0,0,2,0,32,48,562.7337281968859,10.137232780456543,0.6419422626495361,10.7791748046875,0,1,1,1,0,628.1783447265625,549.0797119140625,7.393823146820068,5.863338947296143,1.530484676361084,2,-0.3193383514881134,1.58344304561615,-1.2376153469085693,5.458703517913818,2.018609046936035,7.4773125648498535,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
613,2015,118.466176336,-3.45770194073,0,1,29,4,45,48,425.2666295369466,2.3412554264068604,1.9378386735916138,4.279094219207764,3,25,1,16,4,431.788330078125,443.2248840332031,10.551111221313477,3.8097445964813232,6.741366386413574,30,0.43314939737319946,1.814868688583374,0.026193387806415558,4.211826324462891,6.093555450439453,10.305381774902344,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
614,2015,119.463306302,-3.45770194073,1,3,31,4,44,50,584.6986938476563,1.6887080669403076,4.2753005027771,5.964008808135986,3,27,1,17,4,610.58135986328125,620.22418212890625,25.539043426513672,4.747588634490967,20.791454315185547,36,0.7328921556472778,1.1079407930374146,0.6727415919303894,4.52229118347168,13.443760871887207,17.966053009033203,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
615,2015,120.460436267,-3.45770194073,0,4,41,13,46,46,409.5639460637019,3.3024892807006836,7.57484245300293,10.877331733703613,7,31,3,21,13,426.9830627441406,426.92608642578125,24.461210250854492,6.138494491577148,18.322715759277344,46,2.528822660446167,2.1387479305267334,2.5106492042541504,6.340998649597168,23.819215774536133,30.160215377807617,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
616,2015,121.457566233,-3.45770194073,0,5,15,11,46,46,413.1011009216309,1.0323165655136108,2.1608707904815674,3.1931874752044678,6,7,2,7,11,427.0654602050781,446.8162841796875,11.655962944030762,3.4807212352752686,8.175241470336914,27,0.4605623185634613,0.5013353824615479,0.354684054851532,3.5899088382720947,6.794910907745361,10.384819984436035,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
617,2015,122.454696198,-3.45770194073,0,3,5,2,18,46,508.6488613552517,2.80118727684021,5.757025718688965,8.558213233947754,1,3,1,1,2,481.1536865234375,466.534423828125,20.9709529876709,5.793806552886963,15.177146911621094,6,2.0835659503936768,2.7070577144622803,1.7645310163497925,6.88094425201416,18.103107452392578,24.984052658081055,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
618,2015,123.451826163,-3.45770194073,0,2,3,1,5,18,381.9445295061384,1.105876088142395,3.8582346439361572,4.964110851287842,0,2,1,1,1,296.8095703125,316.5343933105469,8.401437759399414,2.8422353267669678,5.559201717376709,3,1.4585328102111816,-1.5981682538986206,1.6517362594604492,2.257686138153076,12.132288932800293,14.389975547790527,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
619,2015,124.448956129,-3.45770194073,0,0,2,1,3,6,358.3794682820638,6.828000186942518e-5,0,6.827999459346756e-5,0,1,1,0,0,262.9237976074219,321.9958801269531,6.696040509268641e-4,6.696040509268641e-4,0,1,-1.7005081176757812,-1.7122811079025269,-1.6930298805236816,7.914500311017036e-4,0,7.914500311017036e-4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
620,2015,125.446086094,-3.45770194073,0,0,0,0,5,5,422.8640679253472,7.575999916298315e-5,0,7.575999916298315e-5,0,0,0,0,0,278.6917724609375,356.24383544921875,5.970299826003611e-4,5.970299826003611e-4,0,0,-1.6991844177246094,-1.7087945938110352,-1.6930298805236816,8.762099896557629e-4,0,8.762099896557629e-4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
621,2015,126.443216059,-3.45770194073,0,0,3,0,3,3,554.8863718133224,14.820075035095215,5.090200901031494,19.910274505615234,0,3,0,2,0,337.74249267578125,402.4391174316406,22.154911041259766,5.763966083526611,16.390945434570312,2,1.6151163578033447,3.3864059448242188,1.0816714763641357,7.921911239624023,16.006229400634766,23.92814064025879,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
622,2015,127.440346025,-3.45770194073,0,3,3,0,3,3,610.0945574442545,2.320051670074463,4.033386707305908,6.353438377380371,0,3,0,2,0,402.5108642578125,459.26727294921875,21.460195541381836,5.590050220489502,15.870145797729492,2,0.44912999868392944,1.8850244283676147,0.17126624286174774,6.0905938148498535,12.68305778503418,18.773653030395508,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
623,2015,128.43747599,-3.45770194073,3,3,3,0,3,10,642.2383335658482,3.7294342517852783,4.713350772857666,8.442785263061523,0,3,0,2,0,404.5042724609375,428.33758544921875,20.79610252380371,6.016180515289307,14.779922485351562,2,0.33862772583961487,1.5503054857254028,0.18875309824943542,6.169742107391357,14.797115325927734,20.96685791015625,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
624,2015,129.434605956,-3.45770194073,0,3,3,0,12,13,554.5475807189941,1.277581810951233,2.381253480911255,3.6588351726531982,0,3,0,2,0,312.1091613769531,384.84405517578125,10.732120513916016,2.98134183883667,7.750779151916504,2,0.2152339071035385,-0.5637683272361755,0.3660050630569458,2.814678430557251,7.489836692810059,10.304515838623047,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
625,2015,130.431735921,-3.45770194073,0,0,3,0,13,16,555.4036607008713,1.5569438934326172,4.272111415863037,5.829055309295654,0,3,0,2,0,342.7896423339844,442.18609619140625,22.34320068359375,6.181374549865723,16.16182518005371,4,0.6844057440757751,2.0253608226776123,0.3998166620731354,6.4990234375,13.433732986450195,19.932756423950195,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
626,2015,131.428865886,-3.45770194073,0,2,3,0,13,29,525.1920818752712,1.1692429780960083,1.1371515989303589,2.306394577026367,0,3,0,1,0,356.03155517578125,443.6302185058594,7.4411444664001465,3.1783432960510254,4.262801170349121,5,-0.6842543482780457,1.9235281944274902,-1.3999568223953247,4.122492790222168,3.5758049488067627,7.69829797744751,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
627,2015,132.425995852,-3.45770194073,0,2,6,0,26,32,603.7863483428955,1.735190749168396,3.402656316757202,5.137846946716309,0,6,0,1,0,439.6841125488281,512.44207763671875,14.149221420288086,4.229848861694336,9.919373512268066,7,1.096095085144043,0.6324609518051147,1.0823971033096313,4.240541458129883,10.699715614318848,14.94025707244873,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
628,2015,133.423125817,-3.45770194073,3,5,10,1,27,66,908.5863444010416,6.053079128265381,4.16549825668335,10.21857738494873,1,8,1,3,1,734.701904296875,918.40576171875,16.574953079223633,4.49375057220459,12.081201553344727,15,2.547067880630493,2.84024715423584,2.2521753311157227,5.5350871086120605,13.098484992980957,18.63357162475586,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
629,2015,134.420255782,-3.45770194073,0,8,13,4,59,65,NA,1.504993200302124,2.5990850925445557,4.10407829284668,2,8,3,NA,NA,NA,NA,NA,NA,NA,17,0.5021550059318542,1.127855896949768,0.3340539336204529,4.111579895019531,8.173433303833008,12.285012245178223,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
630,2015,135.417385748,-3.45770194073,5,8,40,26,62,78,574.2820974496694,0.7363137006759644,4.209954738616943,4.946268558502197,6,22,12,16,26,562.08685302734375,734.7552490234375,11.25037956237793,2.951744318008423,8.298635482788086,26,3.1188879013061523,-0.30897006392478943,3.270289421081543,2.853754997253418,13.23820686340332,16.091962814331055,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
643,2015,95.5321871329,-2.46191474513,0,0,0,0,0,0,225.317142062717,0.02277560904622078,0,0.02277560904622078,0,0,0,0,0,211.54368591308594,224.82443237304688,0.2533378303050995,0.25332123041152954,1.6605999917373993e-5,0,-1.7211312055587769,-1.7684926986694336,-1.6933482885360718,0.16652598977088928,0,0.16652598977088928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
644,2015,96.5293170982,-2.46191474513,0,0,0,0,0,0,238.7363768683539,0.010664979927241802,0,0.010664979927241802,0,0,0,0,0,220.31654357910156,230.17369079589844,0.09349710494279861,0.09349710494279861,0,0,-1.6754987239837646,-1.6454027891159058,-1.6930298805236816,0.14299117028713226,0,0.14299117028713226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
645,2015,97.5264470636,-2.46191474513,0,0,0,0,0,2,255.3289023505317,0.005486759822815657,0,0.005486760288476944,0,0,0,0,0,229.06915283203125,241.51565551757812,0.11424195766448975,0.11424195766448975,0,0,-1.6992558240890503,-1.7095035314559937,-1.6930298805236816,0.07351943850517273,0,0.07351943850517273,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
646,2015,98.523577029,-2.46191474513,0,0,0,0,1,6,282.3107816908094,0.0044756000861525536,0,0.004475599620491266,0,0,0,0,0,248.7843017578125,270.6112365722656,0.09540094435214996,0.09540094435214996,0,0,-1.7047113180160522,-1.7239936590194702,-1.6930298805236816,0.05992839112877846,0,0.05992839112877846,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
647,2015,99.5207069944,-2.46191474513,0,0,1,0,4,23,315.1491298675537,1.0803020000457764,1.6245297193527222,2.704831600189209,0,1,0,1,0,265.91033935546875,308.4114685058594,8.986041069030762,4.120756149291992,4.8652849197387695,2,0.7258872389793396,1.607361078262329,-0.056031689047813416,4.494195461273193,5.108426570892334,9.602622032165527,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
648,2015,100.51783696,-2.46191474513,0,0,4,1,9,33,383.2082037156628,30.17385482788086,3.889408826828003,34.06326675415039,0,3,1,3,1,321.8153991699219,410.90826416015625,15.881375312805176,6.346479892730713,9.534894943237305,5,1.4467982053756714,1.8009017705917358,1.0313644409179688,7.432117462158203,12.231271743774414,19.663389205932617,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
649,2015,101.514966925,-2.46191474513,0,5,13,1,29,38,781.5775502522787,1.0859860181808472,2.895731210708618,3.981717348098755,0,12,1,9,1,669.9417724609375,704.0921630859375,9.878987312316895,3.083858013153076,6.79512882232666,10,2.2256574630737305,1.439610242843628,2.0538578033447266,3.840885639190674,9.106868743896484,12.947754859924316,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
652,2015,104.506356821,-2.46191474513,3,13,21,1,27,42,NA,1.6169606447219849,4.9010419845581055,6.518002510070801,0,20,1,NA,NA,NA,NA,NA,NA,NA,12,5.012033939361572,-0.37504738569259644,5.905172824859619,2.487173557281494,15.086743354797363,17.573915481567383,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
653,2015,105.503486787,-2.46191474513,1,8,16,0,24,57,1989.912292480469,10.86974048614502,3.8276865482330322,14.697426795959473,0,16,0,10,0,2565.698486328125,2344.80615234375,22.368587493896484,5.544147491455078,16.824440002441406,11,0.33283519744873047,0.9663862586021423,0.18344439566135406,5.511488914489746,12.036214828491211,17.54770278930664,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
654,2015,106.500616752,-2.46191474513,2,3,7,0,18,141,986.625478891226,23.767927169799805,4.883036136627197,28.650962829589844,0,7,0,6,0,1150.9176025390625,815.1475830078125,23.214967727661133,6.27779483795166,16.937171936035156,3,0.9025000333786011,2.0768797397613525,0.6139389872550964,6.727011680603027,15.354796409606934,22.08180809020996,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
655,2015,107.497746717,-2.46191474513,0,2,3,0,9,130,575.2622661590576,31.595129013061523,4.038549423217773,35.6336784362793,0,3,0,3,0,576.7896728515625,573.478271484375,18.705493927001953,6.424471378326416,12.281022071838379,3,1.705687403678894,1.9396095275878906,1.4490796327590942,7.5002827644348145,12.699649810791016,20.199934005737305,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,2015,108.494876683,-2.46191474513,0,0,2,0,5,10,566.8231116985453,4.414306163787842,3.1337270736694336,7.548033237457275,0,2,0,2,0,543.812255859375,571.14727783203125,14.891317367553711,6.389559268951416,8.50175952911377,0,1.8781931400299072,1.3636752367019653,1.6766541004180908,7.532827377319336,9.854669570922852,17.387496948242188,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657,2015,109.492006648,-2.46191474513,0,0,0,0,4,4,908.2617763943142,2.8997843265533447,2.432666063308716,5.3324503898620605,0,0,0,0,0,867.7724609375,1028.5643310546875,12.733899116516113,6.356886863708496,6.377012252807617,0,2.1147968769073486,1.918716549873352,1.4865189790725708,7.081830024719238,7.649831771850586,14.731661796569824,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,2015,110.489136613,-2.46191474513,0,0,0,0,2,3,2103.352101045497,11.263895034790039,5.198489189147949,16.462385177612305,0,0,0,0,0,2438.8427734375,2384.171630859375,22.012577056884766,5.022580146789551,16.9899959564209,0,1.144828200340271,0.4285930395126343,1.2435376644134521,4.8218278884887695,16.347660064697266,21.16948890686035,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2015,111.486266579,-2.46191474513,0,0,0,0,1,3,NA,4.8054914474487305,2.866159200668335,7.671650409698486,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1.0407692193984985,-0.5785152912139893,1.2898454666137695,2.743372678756714,9.01256275177002,11.755935668945312,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2015,113.48052651,-2.46191474513,1,1,1,0,2,3,NA,0.738018810749054,0.4386989176273346,1.176717758178711,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,-1.797946810722351,-1.8046001195907593,-1.6798644065856934,0.7356081008911133,1.3794968128204346,2.115104913711548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2015,116.471916406,-2.46191474513,0,2,4,1,8,29,842.0005154079861,2.891063690185547,5.8872175216674805,8.778281211853027,0,2,2,2,1,963.826416015625,785.05865478515625,20.022192001342773,5.812373161315918,14.209818840026855,2,2.6057538986206055,2.064152717590332,2.5656487941741943,6.747840404510498,18.456178665161133,25.20401954650879,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
665,2015,117.469046371,-2.46191474513,0,2,8,1,8,49,557.9578357272678,3.914391040802002,0.9768081307411194,4.891199111938477,0,6,2,4,1,595.145263671875,560.73663330078125,8.369512557983398,5.658817768096924,2.7106950283050537,4,-0.6392760276794434,0.5455756187438965,-0.9813867807388306,4.749567031860352,3.071786880493164,7.821353912353516,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
666,2015,118.466176336,-2.46191474513,0,4,10,4,47,50,389.3578855726454,1.3566027879714966,1.6499067544937134,3.00650954246521,4,6,0,6,4,392.7237548828125,403.3091125488281,9.513639450073242,4.04379415512085,5.469845294952393,10,0.3088434338569641,2.1360270977020264,-0.2822229862213135,4.629775524139404,5.188161849975586,9.817936897277832,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
667,2015,119.463306302,-2.46191474513,0,6,19,13,47,52,562.3253201571378,1.04525887966156,2.693316698074341,3.7385754585266113,8,9,2,10,13,676.357421875,647.0274658203125,11.38929271697998,2.682286262512207,8.707006454467773,27,0.9209387302398682,-0.6856676340103149,1.0914170742034912,2.6524436473846436,8.469183921813965,11.121626853942871,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
668,2015,120.460436267,-2.46191474513,2,18,20,13,47,50,583.6404113769531,0.9262710809707642,5.841312408447266,6.76758337020874,8,10,2,11,13,704.41192626953125,744.467041015625,11.48690128326416,3.372689723968506,8.114211082458496,27,2.050058603286743,0.9432282447814941,1.9605156183242798,3.6053786277770996,18.398576736450195,22.003955841064453,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
